id,keywords
580,"[{'id': 2988, 'name': 'shark attack'}, {'id': 3345, 'name': 'bahamas'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5160, 'name': 'aggression by animal'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 14785, 'name': 'underwater'}, {'id': 15097, 'name': 'shark'}, {'id': 15098, 'name': 'great white shark'}, {'id': 158130, 'name': 'animal attack'}, {'id': 167861, 'name': 'caribbean'}, {'id': 207317, 'name': 'christmas'}, {'id': 227106, 'name': 'banana boat'}]"
843,"[{'id': 596, 'name': 'adultery'}, {'id': 725, 'name': 'lovesickness'}, {'id': 779, 'name': 'martial arts'}, {'id': 918, 'name': 'newspaper'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2587, 'name': 'married couple'}, {'id': 2682, 'name': 'shanghai'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 7879, 'name': 'secret love'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10818, 'name': 'author'}, {'id': 12354, 'name': 'hong kong'}, {'id': 34094, 'name': 'extramarital affair'}]"
318,"[{'id': 612, 'name': 'hotel'}, {'id': 2246, 'name': 'confidence'}, {'id': 2375, 'name': 'junkie'}, {'id': 3096, 'name': 'book'}, {'id': 6054, 'name': 'friendship'}, {'id': 6255, 'name': 'insanity'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14964, 'name': 'drug'}, {'id': 18525, 'name': 'fbi agent'}]"
853,"[{'id': 1442, 'name': 'winter'}, {'id': 1589, 'name': 'sniper'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4264, 'name': 'stalingrad'}]"
77,"[{'id': 30, 'name': 'individual'}, {'id': 328, 'name': 'insulin'}, {'id': 331, 'name': 'tattoo'}, {'id': 828, 'name': 'waitress'}, {'id': 1453, 'name': 'amnesia'}, {'id': 2669, 'name': 'motel'}, {'id': 3973, 'name': 'insurance salesman'}, {'id': 9748, 'name': 'revenge'}, {'id': 11469, 'name': 'memory loss'}, {'id': 33874, 'name': 'polaroid'}, {'id': 187844, 'name': 'flashback'}, {'id': 207268, 'name': 'neo-noir'}]"
55,"[{'id': 960, 'name': 'homeless person'}, {'id': 1547, 'name': 'mexico city'}, {'id': 5600, 'name': 'daughter'}, {'id': 7879, 'name': 'secret love'}, {'id': 10399, 'name': 'dogfight'}, {'id': 10594, 'name': 'money'}, {'id': 15162, 'name': 'dog'}, {'id': 157171, 'name': 'nonlinear timeline'}, {'id': 171366, 'name': 'multiple storylines'}, {'id': 209987, 'name': 'new mexican cinema'}]"
634,"[{'id': 65, 'name': 'holiday'}, {'id': 212, 'name': 'london england'}, {'id': 392, 'name': 'england'}, {'id': 567, 'name': 'alcohol'}, {'id': 572, 'name': 'sex'}, {'id': 725, 'name': 'lovesickness'}, {'id': 903, 'name': 'telecaster'}, {'id': 1421, 'name': 'birthday'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1774, 'name': 'news broadcast'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 2913, 'name': 'diary'}, {'id': 3170, 'name': 'cigarette'}, {'id': 5600, 'name': 'daughter'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12193, 'name': 'reporter'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}, {'id': 207317, 'name': 'christmas'}]"
111,"[{'id': 416, 'name': 'miami'}, {'id': 417, 'name': 'corruption'}, {'id': 592, 'name': 'capitalism'}, {'id': 701, 'name': 'cuba'}, {'id': 947, 'name': 'prohibition'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1578, 'name': 'loss of sister'}, {'id': 2150, 'name': 'cocaine'}, {'id': 34117, 'name': 'cult film'}, {'id': 157223, 'name': 'bitterness'}]"
849,"[{'id': 4152, 'name': 'kingdom'}, {'id': 10016, 'name': 'lightsaber'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 10877, 'name': 'dead body'}, {'id': 15252, 'name': 'magical object'}, {'id': 33974, 'name': 'fortress'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 161893, 'name': 'cyclops'}, {'id': 161896, 'name': 'changeling'}]"
934,"[{'id': 924, 'name': 'italian'}, {'id': 6099, 'name': 'jewelry'}, {'id': 8430, 'name': 'safe'}, {'id': 10712, 'name': 'night club'}, {'id': 11728, 'name': 'burglary'}, {'id': 159834, 'name': 'newspaper stand'}, {'id': 159839, 'name': 'rough'}, {'id': 159840, 'name': 'silhouetted dancer'}, {'id': 159841, 'name': 'cigarette lighter'}, {'id': 159845, 'name': 'tuberculosis'}, {'id': 159846, 'name': 'cleaners'}]"
808,"[{'id': 2343, 'name': 'magic'}, {'id': 2434, 'name': 'liberation'}, {'id': 2596, 'name': 'lordship'}, {'id': 3098, 'name': 'castle'}, {'id': 4147, 'name': 'robin hood'}, {'id': 4158, 'name': 'enchantment'}, {'id': 6187, 'name': 'fairy-tale figure'}, {'id': 7376, 'name': 'princess'}, {'id': 9755, 'name': 'parody'}, {'id': 187056, 'name': 'woman director'}, {'id': 189111, 'name': 'ogre'}]"
824,"[{'id': 4235, 'name': 'duke'}, {'id': 4344, 'name': 'musical'}, {'id': 5914, 'name': ""writer's block""}, {'id': 6027, 'name': 'music'}, {'id': 6564, 'name': 'terminal illness'}, {'id': 13028, 'name': 'writer'}, {'id': 158111, 'name': 'no opening credits'}, {'id': 164753, 'name': 'moulin rouge'}, {'id': 164754, 'name': 'bohemian'}, {'id': 164759, 'name': 'toulouse lautrec'}, {'id': 164764, 'name': 'red curtain'}, {'id': 164770, 'name': 'cancan dance'}, {'id': 164772, 'name': 'la traviata'}, {'id': 164775, 'name': 'orpheus and eurydice'}, {'id': 186403, 'name': 'dance hall'}]"
676,"[{'id': 428, 'name': 'nurse'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1668, 'name': 'hawaii'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3203, 'name': 'pilot'}, {'id': 3365, 'name': 'pearl harbor'}, {'id': 3366, 'name': 'u.s. air force'}, {'id': 3800, 'name': 'airplane'}, {'id': 6091, 'name': 'war'}, {'id': 6092, 'name': 'army'}, {'id': 9673, 'name': 'love'}, {'id': 155565, 'name': 'pin-up'}]"
966,"[{'id': 2673, 'name': 'horse'}, {'id': 5331, 'name': 'village'}, {'id': 6054, 'name': 'friendship'}, {'id': 9714, 'name': 'remake'}, {'id': 33344, 'name': 'bandit'}, {'id': 154846, 'name': 'farmer'}, {'id': 155291, 'name': 'cowboy'}, {'id': 163127, 'name': 'mexican'}, {'id': 168091, 'name': ""white man's burden""}, {'id': 168093, 'name': 'henry rifle'}, {'id': 188296, 'name': 'hired gun'}]"
301,"[{'id': 798, 'name': 'sheriff'}, {'id': 1415, 'name': 'small town'}, {'id': 1419, 'name': 'gun'}, {'id': 1502, 'name': 'marshal'}, {'id': 4204, 'name': 'deputy'}, {'id': 9826, 'name': 'murder'}, {'id': 9890, 'name': 'jail'}, {'id': 33600, 'name': 'stagecoach'}, {'id': 155841, 'name': 'gambler'}, {'id': 156197, 'name': 'cripple'}, {'id': 163674, 'name': 'gunfighter'}, {'id': 222782, 'name': 'two guns belt'}]"
759,"[{'id': 90, 'name': 'paris'}, {'id': 494, 'name': 'father son relationship'}, {'id': 642, 'name': 'robbery'}, {'id': 1384, 'name': 'diamant'}, {'id': 1802, 'name': 'revuegirls'}, {'id': 3897, 'name': 'double wedding'}, {'id': 4344, 'name': 'musical'}, {'id': 6099, 'name': 'jewelry'}, {'id': 33626, 'name': 'millionaire'}]"
644,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 530, 'name': 'prophecy'}, {'id': 549, 'name': 'prostitute'}, {'id': 803, 'name': 'android'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 2219, 'name': 'ice age'}, {'id': 2393, 'name': 'adoption'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 3244, 'name': 'pinocchio'}, {'id': 3246, 'name': 'prosecution'}, {'id': 3248, 'name': 'gigolo'}, {'id': 3249, 'name': 'hologram'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9951, 'name': 'alien'}, {'id': 40850, 'name': 'destiny'}, {'id': 156702, 'name': 'capture'}, {'id': 161891, 'name': 'doppelganger'}]"
976,"[{'id': 242, 'name': 'new york'}, {'id': 918, 'name': 'newspaper'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3587, 'name': 'media tycoon'}, {'id': 195402, 'name': 'film noir'}]"
2,"[{'id': 240, 'name': 'underdog'}, {'id': 378, 'name': 'prison'}, {'id': 730, 'name': 'factory worker'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1787, 'name': 'helsinki'}, {'id': 10183, 'name': 'independent film'}, {'id': 13072, 'name': 'falling in love'}]"
505,"[{'id': 30, 'name': 'individual'}, {'id': 378, 'name': 'prison'}, {'id': 642, 'name': 'robbery'}, {'id': 1591, 'name': 'ex-detainee'}, {'id': 1604, 'name': 'operation'}, {'id': 2062, 'name': 'restart'}, {'id': 2411, 'name': 'new orleans'}, {'id': 2544, 'name': 'ugliness'}, {'id': 2546, 'name': 'mask'}, {'id': 2547, 'name': 'new identity'}, {'id': 4585, 'name': 'plastic surgery'}]"
331,"[{'id': 911, 'name': 'exotic island'}, {'id': 1718, 'name': 'dna'}, {'id': 1719, 'name': 'paleontology'}, {'id': 1720, 'name': 'tyrannosaurus rex'}, {'id': 1766, 'name': 'velociraptor'}, {'id': 1770, 'name': 'spinosaurus'}, {'id': 3800, 'name': 'airplane'}, {'id': 10084, 'name': 'rescue'}, {'id': 10364, 'name': 'mission'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 178010, 'name': 'jurassic park'}]"
327,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 441, 'name': 'assassination'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1601, 'name': 'war on drugs'}, {'id': 1794, 'name': 'yakuza'}, {'id': 1796, 'name': 'sake'}, {'id': 1797, 'name': 'loyalty'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 12670, 'name': 'los angeles'}]"
869,"[{'id': 690, 'name': 'gorilla'}, {'id': 1826, 'name': 'space marine'}, {'id': 1828, 'name': 'space suit'}, {'id': 2020, 'name': 'revolution'}, {'id': 2552, 'name': 'chimp'}, {'id': 2831, 'name': 'slavery'}, {'id': 3801, 'name': 'space travel'}, {'id': 4379, 'name': 'time travel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 10158, 'name': 'alien planet'}, {'id': 14759, 'name': 'ape'}, {'id': 207569, 'name': 'human subjugation'}]"
552,"[{'id': 110, 'name': 'venice'}, {'id': 236, 'name': 'suicide'}, {'id': 246, 'name': 'dancing'}, {'id': 456, 'name': 'mother'}, {'id': 894, 'name': 'depression'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1735, 'name': 'amateur detective'}, {'id': 1820, 'name': 'trip'}, {'id': 2587, 'name': 'married couple'}, {'id': 2683, 'name': 'tango'}, {'id': 2775, 'name': 'pescara'}, {'id': 2776, 'name': 'bus ride'}, {'id': 2777, 'name': 'accordion'}, {'id': 2778, 'name': 'florist'}, {'id': 2779, 'name': 'flower shop'}, {'id': 2780, 'name': 'plumbing supplier'}, {'id': 2781, 'name': 'roadhouse'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 2784, 'name': 'mother role'}, {'id': 2794, 'name': 'oddball'}, {'id': 2795, 'name': 'mystic'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 2797, 'name': 'mother-in-law'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 6038, 'name': 'marriage'}, {'id': 6089, 'name': 'freedom'}, {'id': 9736, 'name': 'little boy'}, {'id': 33694, 'name': 'family holiday'}, {'id': 206977, 'name': 'hitchhike'}]"
249,"[{'id': 650, 'name': 'gymnastics'}, {'id': 651, 'name': 'candelabrum'}, {'id': 977, 'name': 'cat'}, {'id': 10909, 'name': 'lawyer'}, {'id': 15162, 'name': 'dog'}]"
183,"[{'id': 271, 'name': 'competition'}, {'id': 282, 'name': 'video game'}, {'id': 387, 'name': 'california'}, {'id': 5301, 'name': 'brother'}, {'id': 5303, 'name': 'utah'}, {'id': 5304, 'name': 'nintendo'}, {'id': 15291, 'name': 'on the road'}, {'id': 167043, 'name': 'road movie'}]"
742,"[{'id': 458, 'name': 'hippie'}, {'id': 1192, 'name': 'sweden'}, {'id': 1228, 'name': '1970s'}, {'id': 1253, 'name': 'roommate'}, {'id': 1698, 'name': 'ideology'}, {'id': 1773, 'name': 'socialism'}, {'id': 2383, 'name': 'feminism'}, {'id': 2412, 'name': 'commune'}, {'id': 2821, 'name': 'pacifism'}, {'id': 3469, 'name': 'utopia'}, {'id': 9457, 'name': 'single'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 220491, 'name': 'anti-authoritarian'}]"
248,"[{'id': 419, 'name': 'dude'}, {'id': 947, 'name': 'prohibition'}, {'id': 9758, 'name': 'deception'}, {'id': 14512, 'name': 'new york city'}, {'id': 33673, 'name': 'apple'}, {'id': 157904, 'name': 'luck'}, {'id': 162752, 'name': 'dowager'}, {'id': 165282, 'name': 'high society'}, {'id': 214548, 'name': '1930s'}]"
166,"[{'id': 90, 'name': 'paris'}, {'id': 246, 'name': 'dancing'}, {'id': 248, 'name': 'date'}, {'id': 596, 'name': 'adultery'}, {'id': 1525, 'name': 'puberty'}, {'id': 5600, 'name': 'daughter'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 14751, 'name': 'youth'}, {'id': 33648, 'name': 'celebration'}]"
570,"[{'id': 65, 'name': 'holiday'}, {'id': 570, 'name': 'rape'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1525, 'name': 'puberty'}, {'id': 2201, 'name': 'first time'}, {'id': 2316, 'name': ""women's sexual identity""}, {'id': 2335, 'name': 'southern france'}, {'id': 14714, 'name': 'summer vacation'}, {'id': 187056, 'name': 'woman director'}, {'id': 224663, 'name': 'new french extremism'}]"
984,"[{'id': 502, 'name': 'ambush'}, {'id': 582, 'name': 'san francisco'}, {'id': 703, 'name': 'detective'}, {'id': 1336, 'name': 'ransom'}, {'id': 1485, 'name': 'stadium'}, {'id': 1589, 'name': 'sniper'}, {'id': 1919, 'name': 'mayor'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2483, 'name': 'nudity'}, {'id': 3713, 'name': 'chase'}, {'id': 5340, 'name': 'investigation'}, {'id': 6093, 'name': 'assault'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 9104, 'name': 'partner'}, {'id': 9849, 'name': 'beating'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14805, 'name': 'maniac'}, {'id': 14819, 'name': 'violence'}, {'id': 14828, 'name': 'city'}, {'id': 166287, 'name': 'school bus'}, {'id': 177512, 'name': 'dirty harry'}, {'id': 177538, 'name': 'elephone box'}, {'id': 188944, 'name': 'revolver'}, {'id': 207268, 'name': 'neo-noir'}]"
768,"[{'id': 1465, 'name': 'loss of family'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 4007, 'name': 'jack the ripper'}]"
167,"[{'id': 642, 'name': 'robbery'}, {'id': 1566, 'name': 'dream'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 5340, 'name': 'investigation'}, {'id': 9826, 'name': 'murder'}, {'id': 9951, 'name': 'alien'}, {'id': 11612, 'name': 'hospital'}, {'id': 13194, 'name': 'planet'}, {'id': 14781, 'name': 'patient'}, {'id': 14784, 'name': 'medication'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 156810, 'name': 'science'}, {'id': 180241, 'name': 'claim'}, {'id': 184130, 'name': 'doubt'}, {'id': 199214, 'name': 'mental'}, {'id': 202735, 'name': 'help'}]"
141,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 3800, 'name': 'airplane'}, {'id': 4379, 'name': 'time travel'}, {'id': 5674, 'name': 'school presentation'}, {'id': 7358, 'name': 'school performance'}, {'id': 10532, 'name': 'suburbia'}, {'id': 10629, 'name': 'vision'}, {'id': 11011, 'name': 'morality'}, {'id': 13130, 'name': 'teenager'}]"
585,"[{'id': 1299, 'name': 'monster'}, {'id': 3256, 'name': 'infant'}, {'id': 6107, 'name': 'energy supply'}, {'id': 6129, 'name': 'company'}, {'id': 9823, 'name': 'rivalry'}, {'id': 12011, 'name': 'hijinks'}, {'id': 12392, 'name': 'best friend'}, {'id': 13124, 'name': 'scream'}, {'id': 167106, 'name': 'conveyor belt'}, {'id': 204006, 'name': 'energy company'}, {'id': 225061, 'name': 'friend'}]"
671,"[{'id': 616, 'name': 'witch'}, {'id': 1441, 'name': 'christmas party'}, {'id': 2343, 'name': 'magic'}, {'id': 2630, 'name': 'cutting the cord'}, {'id': 3335, 'name': 'halloween'}, {'id': 3650, 'name': 'child hero'}, {'id': 3872, 'name': 'broom'}, {'id': 4238, 'name': 'chosen one'}, {'id': 4456, 'name': 'frog'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 223438, 'name': 'based on young adult novel'}]"
269,"[{'id': 90, 'name': 'paris'}, {'id': 736, 'name': 'journalist'}, {'id': 795, 'name': 'running'}, {'id': 915, 'name': 'car thief'}, {'id': 916, 'name': 'marseille'}, {'id': 917, 'name': 'journalism'}, {'id': 918, 'name': 'newspaper'}, {'id': 919, 'name': 'smoking'}, {'id': 922, 'name': 'hotel room'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1721, 'name': 'fight'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3796, 'name': 'auto'}, {'id': 6054, 'name': 'friendship'}, {'id': 33672, 'name': 'financial transactions'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 155518, 'name': 'nouvelle vague'}, {'id': 155845, 'name': 'french noir'}]"
299,"[{'id': 395, 'name': 'gambling'}, {'id': 584, 'name': 'perfect crime'}, {'id': 585, 'name': 'casino'}, {'id': 613, 'name': ""new year's eve""}, {'id': 642, 'name': 'robbery'}, {'id': 700, 'name': 'italo-american'}, {'id': 1574, 'name': 'rat pack'}, {'id': 9727, 'name': 'thief'}, {'id': 33885, 'name': 'car'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
161,"[{'id': 378, 'name': 'prison'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 3688, 'name': 'strip club'}, {'id': 10453, 'name': 'con artist'}, {'id': 10530, 'name': 'atlantic city'}, {'id': 11362, 'name': 'cockney accent'}, {'id': 14570, 'name': 'las vegas'}, {'id': 159355, 'name': 'card dealer'}, {'id': 159358, 'name': 'explosives expert'}, {'id': 159362, 'name': 'black and white scene'}, {'id': 159369, 'name': 'male'}, {'id': 159370, 'name': 'salt lake city utah'}]"
228,"[{'id': 1992, 'name': 'professor'}, {'id': 5319, 'name': 'pub'}, {'id': 6027, 'name': 'music'}, {'id': 10644, 'name': 'melodrama'}, {'id': 190475, 'name': 'german expressionism'}, {'id': 214452, 'name': 'traveling circus'}]"
194,"[{'id': 90, 'name': 'paris'}, {'id': 128, 'name': 'love triangle'}, {'id': 365, 'name': 'ghost train'}, {'id': 366, 'name': 'sex-shop'}, {'id': 367, 'name': 'shyness'}, {'id': 1407, 'name': 'montmartre'}, {'id': 5600, 'name': 'daughter'}, {'id': 5972, 'name': 'garden gnome'}, {'id': 5973, 'name': 'journey round the world'}, {'id': 6025, 'name': 'photography'}]"
120,"[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarves'}, {'id': 606, 'name': 'orcs'}, {'id': 609, 'name': 'middle-earth (tolkien)'}, {'id': 611, 'name': 'hobbit'}, {'id': 818, 'name': 'based on novel'}, {'id': 1262, 'name': 'mountain'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3098, 'name': 'castle'}, {'id': 3347, 'name': 'volcano'}, {'id': 4587, 'name': 'password'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 6464, 'name': 'uncle'}, {'id': 46951, 'name': 'mirror'}, {'id': 177912, 'name': 'wizard'}, {'id': 234213, 'name': 'sword and sorcery'}]"
453,"[{'id': 30, 'name': 'individual'}, {'id': 222, 'name': 'schizophrenia'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2051, 'name': 'intelligence'}, {'id': 2303, 'name': 'mathematician'}, {'id': 2304, 'name': 'market economy'}, {'id': 2305, 'name': 'economic theory'}, {'id': 2307, 'name': 'princeton university'}, {'id': 2309, 'name': 'nobel prize'}, {'id': 2461, 'name': 'mathematical theorem'}, {'id': 2462, 'name': 'm.i.t.'}, {'id': 6009, 'name': 'mathematics'}, {'id': 6262, 'name': 'delusion'}]"
855,"[{'id': 1968, 'name': 'prisoners of war'}, {'id': 2820, 'name': 'wound'}, {'id': 4265, 'name': 'somalia'}, {'id': 4267, 'name': 'warlord'}, {'id': 4337, 'name': 'famine'}, {'id': 10174, 'name': 'delta force'}, {'id': 222529, 'name': 'rescue operation'}]"
848,"[{'id': 1308, 'name': 'secret identity'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 2343, 'name': 'magic'}, {'id': 2389, 'name': 'virgin'}, {'id': 2642, 'name': 'solar eclipse'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 3873, 'name': ""sorcerer's apprentice""}, {'id': 4257, 'name': 'amulet'}, {'id': 4258, 'name': 'lottery'}, {'id': 4260, 'name': 'brood'}, {'id': 5698, 'name': 'egg'}, {'id': 7376, 'name': 'princess'}, {'id': 10821, 'name': 'sorcerer'}, {'id': 10864, 'name': 'human sacrifice'}, {'id': 12554, 'name': 'dragon'}, {'id': 186189, 'name': 'hidden identity'}, {'id': 201554, 'name': 'crossdressing'}, {'id': 233023, 'name': 'landslide'}, {'id': 234213, 'name': 'sword and sorcery'}]"
150,"[{'id': 378, 'name': 'prison'}, {'id': 15234, 'name': 'convict'}, {'id': 168590, 'name': 'tough cop'}, {'id': 168593, 'name': 'fake fight'}, {'id': 168595, 'name': 'bowie knife'}]"
112,"[{'id': 110, 'name': 'venice'}, {'id': 612, 'name': 'hotel'}, {'id': 792, 'name': 'copenhagen'}, {'id': 828, 'name': 'waitress'}, {'id': 894, 'name': 'depression'}, {'id': 924, 'name': 'italian'}, {'id': 928, 'name': 'hairdresser'}, {'id': 5600, 'name': 'daughter'}, {'id': 6054, 'name': 'friendship'}, {'id': 6277, 'name': 'language course'}, {'id': 6280, 'name': 'adult education center'}, {'id': 10093, 'name': 'priest'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 12996, 'name': 'dogme 95'}, {'id': 14765, 'name': 'church'}, {'id': 187056, 'name': 'woman director'}]"
651,"[{'id': 1850, 'name': 'daily life'}, {'id': 3263, 'name': 'american  way of life'}, {'id': 11138, 'name': 'military spoof'}, {'id': 13005, 'name': 'doctor'}, {'id': 158534, 'name': 'korean war'}]"
931,"[{'id': 110, 'name': 'venice'}, {'id': 131, 'name': 'italy'}, {'id': 293, 'name': 'female nudity'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 3282, 'name': 'gondola'}, {'id': 3298, 'name': 'hallucination'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6198, 'name': 'ladder'}, {'id': 10170, 'name': 'premonition'}, {'id': 11004, 'name': 'rural setting'}, {'id': 11512, 'name': 'public sex'}, {'id': 11612, 'name': 'hospital'}, {'id': 12436, 'name': 'architecture'}, {'id': 14742, 'name': 'psychic'}, {'id': 41329, 'name': 'mental illness'}, {'id': 155410, 'name': 'reading'}, {'id': 167008, 'name': 'brushing teeth'}, {'id': 172291, 'name': 'grieving'}, {'id': 172305, 'name': 'church restoration'}]"
993,"[{'id': 213, 'name': 'upper class'}, {'id': 642, 'name': 'robbery'}, {'id': 1326, 'name': 'infidelity'}, {'id': 4516, 'name': 'romantic rivalry'}, {'id': 10818, 'name': 'author'}, {'id': 34094, 'name': 'extramarital affair'}]"
480,"[{'id': 516, 'name': 'child abuse'}, {'id': 596, 'name': 'adultery'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 10540, 'name': 'bollywood'}, {'id': 13027, 'name': 'wedding'}, {'id': 187056, 'name': 'woman director'}, {'id': 220451, 'name': 'wedding arranger'}, {'id': 220453, 'name': 'class system'}]"
614,"[{'id': 596, 'name': 'adultery'}, {'id': 1284, 'name': 'identity'}, {'id': 1566, 'name': 'dream'}, {'id': 1743, 'name': 'journey in the past'}, {'id': 1992, 'name': 'professor'}, {'id': 2417, 'name': 'self-awareness'}, {'id': 3026, 'name': 'reality'}, {'id': 3030, 'name': 'nightmare'}, {'id': 4995, 'name': 'aging'}, {'id': 6150, 'name': 'faith'}, {'id': 208349, 'name': 'child'}, {'id': 208873, 'name': 'acceptance'}]"
965,"[{'id': 931, 'name': 'jealousy'}, {'id': 1415, 'name': 'small town'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 4555, 'name': 'only child'}, {'id': 5809, 'name': 'marriage crisis'}]"
425,"[{'id': 311, 'name': 'human evolution'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 990, 'name': 'squirrel'}, {'id': 1445, 'name': 'ice'}, {'id': 1452, 'name': 'loss of child'}, {'id': 2078, 'name': 'mammoth'}, {'id': 2079, 'name': 'sloth'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4428, 'name': 'stone age'}, {'id': 10506, 'name': 'prehistoric'}, {'id': 158017, 'name': 'saber-toothed tiger'}, {'id': 159955, 'name': 'cavemen'}, {'id': 166958, 'name': 'prehistoric creature'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 183414, 'name': 'prehistoric times'}, {'id': 192918, 'name': 'prehistoric man'}]"
548,"[{'id': 233, 'name': 'japan'}, {'id': 570, 'name': 'rape'}, {'id': 1462, 'name': 'samurai'}, {'id': 2217, 'name': 'rain'}, {'id': 2720, 'name': 'woodcutter'}, {'id': 2723, 'name': 'medium'}, {'id': 2725, 'name': 'sunlight'}, {'id': 3012, 'name': 'court case'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6148, 'name': 'court'}, {'id': 6256, 'name': 'truth'}, {'id': 15009, 'name': 'criminal'}, {'id': 180635, 'name': 'multiple perspectives'}]"
441,"[{'id': 30, 'name': 'individual'}, {'id': 311, 'name': 'human evolution'}, {'id': 490, 'name': 'philosophy'}, {'id': 738, 'name': 'sexuality'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 1706, 'name': 'experiment'}, {'id': 1992, 'name': 'professor'}, {'id': 2161, 'name': 'mouse'}, {'id': 2163, 'name': 'civilization'}, {'id': 2164, 'name': 'sapient'}, {'id': 2167, 'name': 'ethologist'}, {'id': 2168, 'name': 'drive'}, {'id': 2171, 'name': 'kaspar-hauser-syndrom'}, {'id': 2172, 'name': 'zoo'}, {'id': 3675, 'name': 'arts and culture'}, {'id': 4653, 'name': 'french'}, {'id': 5290, 'name': 'small person'}, {'id': 5774, 'name': 'forest'}, {'id': 10183, 'name': 'independent film'}, {'id': 10818, 'name': 'author'}, {'id': 12096, 'name': 'hair'}, {'id': 158558, 'name': 'disabled'}]"
